profession,requirements
9,"Работа с техническими характеристиками товаров. Поиск недостающей информации в интернете. Добавление фильтров. Работа с каталогами (переименование, изменение расположения). Перенос товара из каталога в каталог. Ведение отчета.Внимательность, усидчивость, способность быстро усваивать новый материал. Ответственность, трудолюбие. Уровень владения ПК-уверенный пользователь. Умение работать с большим объемом информации. Разбиться в цифровой техники."
9,"- Размещение, редактирование информации на сайте; - Наполнение интернет-магазина информацией о товарах (фото, описание, характеристики, цены); - Слежение за актуальностью цен и наличия; - Подготовка электронного прайс-листа в формате excel для клиентов; - Поддержание фотоархива в актуальном состоянии; - Создание презентаций и рассылок по ассортименту. - Ведение соц.сетей (Vk, одноклассники, facebook, instagram) - Генерация новостей- Опыт работы в данной должности или с аналогичными обязанностями; - Опыт по созданию маркетингового контента для соц. сетей - Уверенный пользователь ПК. Опыт работы в Microsoft Office (Word, Excel, PowerPoint); - Опыт работы с ""1С-Битрикс. Управление сайтом"", Опыт работы с 1С: Управление торговлей 11; - Опыт работы в графических редакторах; - Владение программой Photoshop; - Знание минимальных основ HTML и CSS."
9,"- Администрирование и поддержка веб страницы компании - Работа с контентом сайта (наполнение, редактирование, форматирование) - Контроль текстового, визуального и мультимедийного наполнения сайта, постоянное обновление информации - Взаимодействие с программистами и хостерами, услугами связи - Подготовка E-MAIL и SMS рассылок для оповещения действующей базы клиентов - Составление технических характеристик товара и публикация их - Мониторинг существующего на сайте контента с целью обнаружения и исправления ошибок неточностей, добавления уточнений и корректировка описаний - Открытие интернет магазина- Желателен опыт работы в интернет-магазинах - Желателен опыт работы с базой 1С - Хорошее знание пакета программ Microsoft Office, Excel, Photoshop (умение быстро обрабатывать фотографии для карточек товаров) - Четкая дикция, грамотная речь, коммуникабельность, умение работать в коллективе, умение выполнять поставленные задачи, умение ставить задачи - Усидчивость и внимательность к деталям"
9,- размещение готового контента на корпоративных сайтах; - подбор и обработка изображений; - форматирование текста и таблиц.- опытный пользователь ПК; - знание html тегов; - базовое владение photoshop или аналогами; - знание любой CMS; - грамотность речи (орфография и пунктуация); - готовность работать в режиме многозадачности и выполнять разовые поручения.
9,"- Информационное наполнение, обновление контента (текстовое и графическое) - Поиск необходимой информации в интернете - Поддержка партнеров (рестораны)- Уверенный пользователь ПК - Грамотная устная и письменная речь - Умение работать с большим объемом информации - Умение работать в команде"
9,"Поддержка, актуализация и наполнение интернет-каталога запчастей и аксессуаров интернет-магазина (наименование и свойства товаров). Поиск недостающей информации в открытых интернет-источниках.Навыки поиска информации в Internet. Внимательность, аккуратность. Аналитический склад ума; Уверенное владение стандартным ПО MS Office. Высшее образование (техническое) - желательно"
9,"1. Новости на главной: не менее 10 новостей в день. 2. Новости в «новостях компаний» и «новостях банков» - все, что приходят на почту. 3. Выкладка номера не позднее того числа, когда мы получаем номер из типографии. 4. Если в номере был Круглый стол, Интеллектуальный кубок или иное наше мероприятие, сразу дублировать в «Наши акции», «Фотогалерею» и «Интеллектуальный кубок». Если в номере были рейтинги сразу дублировать в «Рейтинги банков». 5.1 раз в неделю менять «Лучше от NBJ». Берем 3 лучших материала из номера. 6. Раздел «Аналитика и комментарии» обновляем 1 раз в день. 7. Голосование обновляем 1 раз в месяц. 8. Выкладка материалов в Twitter не менее 5 в день. 9. Выкладка материалов на Facebook не менее 5 в день. 10. Выкладка материалов в Instagram не менее 5 в день. 11. Выкладка материалов в Telegram не менее 5 в день. 12. Добавление пользователей в Telegram. 13. Выкладка фотографий на сайт в раздел «Фотогалерея», в Instagram и Facebook сразу по мере их появления. 14. Добавление пользователей в FaceBook, Instagram и Twitter. 15. Изготовление презентаций и небольшой монтаж видео.  Писать не нужно, только выкладывать и обрезать фотографии.• Возраст 20 – 40 лет • Владение ПК и интернетом на уровне уверенного пользователя • Ответственность • Грамотная устная и письменная речь • Пунктуальность • Организованность"
9,"Работа с социальными сетями, написание и размещение статей, пресс-релизов, новостей, интервью и официальных сообщений в СМИ и на сайте компании (Не более 7 публикаций в неделю); Работа с журналами, взаимодействие с редакцией, отправка необходимой информации, формирование инфоповодов; Выезд на мероприятия, фотосъемка внутренних и внешних мероприятий; Планирование и организация мероприятий в салонах партнерах и на других площадках. Продвижение брендов компании во взаимодействие с другими подразделениямиВладение ПК (MS Office, графические редакторы и другие программы); грамотная устная и письменная речь. Ответственность и активная жизненная позиция. Способность работать в режиме многозадачности. Творческий подход к работе. Целеустремленность, активность, позитивность, организационные навыки. Идейность, инициативность, активность, заинтересованность."
9,"Ведение всех соц. сетей гипермаркетов ТВОЙ ДОМ. (vk, Facebook, instagram, youtube). копирайт, рерайт, статьи с ключевыми словами; освещение всех значимых событий, акций, специальных предложений. репостинг мероприятий, событий с социальных групп холдинга Crocus Group. подготовка и редактирование карточек товаров для электронного каталога товаров; поддержка и администрирование сообществ в социальных сетях, привлечение подписчиков, обеспечение трафика на сайт; создание контента для соц.сетей (авторство); иллюстрирование новостей на главной странице; обработка графических материалов, работа с дизайнером формулирование контент плана для социальных сетей; увеличение подписчиков в соц. сетях; добавление положительных, нейтрализация негативных отзывов; работа с репутацией на внешних ресурсах.Высшее образование; опыт работы в аналогичной должности (именно в крупных ритейлах); ответственность, пунктуальность, исполнительность, творческий подход к делу, высокий уровень грамотности, стрессоустойчивость; умение кратко и грамотно излагать информацию, уверенный пользователь соцсетей; опытный пользователь ПК; базовые знания английского языка."
9,"Подготовка и наполнение сайтов компании контентом: новости, акции, мероприятия, фото- видео; Верстка email рассылок. На шаблонном уровне. Нужно вставлять фото и тексты. Разработка сообщений для b2b ресурсов, Наполнение контентом корпоративных сайтов, размещение информации о проектах Ведение и развитие групп в социальных сетях Мониторинг и анализ посещаемости сайтов и групп в соц. сетях. Координация размещения информации от арендаторов на сайтах торговых центров Координация и контроль работы мобильных приложений ТЦ Разработка и координация навигационных материалов для ТЦ и др. объектов компании Подготовка презентационных материалов, текст, подбор изображений Работа с отраслевыми сайтами и анализ сайтов конкурентов Контроль подрядчиков и сторонних агентств, сроки, результат Выполнение других задач, поставленных руководителем, касающихся работы компании, сайтов и интернет рекламы. ДокументооборотНеподдельный интерес к тематике Торговых центров, шоппинга, моды; талант копирайтера. Это очень важное требование: вы должны уметь хорошо писать тексты; грамотный письменный русский язык; не обязательно, но приветствуется: знание html и/или опыт работы в Bitrix. Навыки работы с графическими редакторами Опыт аналогичной работы от года. Внимательность, усидчивость, способность к кропотливой и монотонной работе Опыт работы с различными CMS - будет плюсом."
9,"• Разработка и поддержка концепции сайта в части наполнения; • Управление информацией на веб-ресурсе: размещение новостей, статей, описаний...; • Обрабатывание и размещение графических объектов • Самостоятельный поиск информации и подготовка её для сайта; • Своевременное наполнение и ведение актуальной базы товарных позиций на сайте • Работа с CMS сайта (1C-Bitrix), html-редактирование контента; • Осуществление мониторинга и анализа электронных средств массовой информации.• Знание 1С-Bitrix • Знание HTML кода • Знание Microsoft Office (Word, Excel, PowerPoint) • Знание Adobe Photoshop • Понимание товарной специфики “Сантехника”"
9,"В команде Яндекса недавно присоединилась дружная молодая команда сервиса по доставке еды Foodfox. В связи с активным ростом партнёрской сети мы находимся в поиске контент - менеджера. информационное наполнение, обновление контента (тестового и графического); поиск необходимой информации в интернете; поддержка партнёров (рестораны).Продвинутый пользователь ПК грамотная устная и письменная речь; умение работать с информацией; способность эффективно работать в режиме многозадачности; умение работать в команде."
9,"- еженедельный сбор информации по изменению врачебного состава от клиник; - консолидация информации по всем врачам, написание анкет, подбор качественных фотографий врачей; - еженедельное внесение информации на сайт и порталы партнеров в Интернет; - еженедельное размещение информации по врачам на сайт компании; - контроль правильности информации о врачах, расписания и цен на всех собственных и партнерских сайтах; - еженедельные рассылки информации лидогенераторам. - коррекция цен и размещения акций на всех сайтах, с которыми мы работаем; - согласование текстов про врачей и клиники нашей сети, которые пишут внешние подрядчики; - ежемесячные сверки с партнерами; - проверки правильности расчетов; - контроль оплат и подписания документов.Высшее образование, либо неоконченное высшее, но вечерняя форма обучения. Обязательность, исполнительность и пунктуальность - приоритетны. Опыт работы не обязателен, всему можно обучиться в компании. Уверенный пользователь ПК. Быстрая печать. Безошибочный русский язык (письменно). Знание Excel Word PowerPoint - обязательно. Знание МИС Инфоклиника приветствуется."
9,- Внесение анкетных данных в базу; - Наполнение сайта.- Высокая скорость печати; - Готовность выполнять рутинную работу.
9,"Продвижение бренда, с целью повышения уровня продаж. Взаимодействие с провайдерами по разработке и созданию сайта. В последствии - администрирование сайта: добавление контента, контроль за обновлением разделов. Реализация плана PR-активности: написание и размещение статей, пресс-релизов, новостей, официальных сообщений в СМИ и на сайте Компании; Администрирование социальных сетей: создание плана, добавление постов. Взаимодействие с подрядчиками в рамках PR-активностей: составление ТЗ и смет, логистика. Работа с упаковкой: подбор упаковки, согласование макетов, приладка печати в типографиях.Уверенный пользователь ПК, наличие навыков работы с графическими программами - Adobe Photoshop, Adobe Photoshop Lightroom. Желателен опыт работы копирайтером. Живое, гибкое мышление, креативный ум, активная жизненная позиция и желание расти вместе с компанией."
9,"- Вёрстка, подготовка тематического контента, контроль качества размещаемого материала, в соответствии с требованиями. - Подготовка и размещение рекламных материалов на сайтах издательства. Заполнение карточки товара. - Предоставление отчётности по кликам, показам. - Разработка простых рекламных баннеров для сайтов. - Поддержка обратной связи с пользователями сайтов (помощь в регистрации, предоставление данных для входа в личный кабинет, перенаправление вопросов пользователей в соответствующие отделы). Проверка комментариев (публикация/удаление). - Устранение простых технических ошибок на сайтах. - По необходимости размещение и коррекция информации на тематических площадках, форумах, досках объявлений.  E-mail - Работа с базой подписчиков (оптимизация, наполнение, удаление) - Подготовка, вёрстка и отправка e-mail рассылок. - Анализ и улучшение эффективности почтовых рассылок. - Навыки работы с платформой рассылок Sendsey (желательно). - Подготовка и предоставление отчётности.  SMM - Поддержка групп издательства в социальных сетях (FB, VK) - Подготовка контента к публикации (новостная лента, текст, фото, видео и пр.) - Поддержка активного взаимодействия с подписчиками - Поддержка и создание положительного имиджа издательства в сети интернет- Высшее образование, желательно техническое - Владение русским языком, устная и письменная грамотность - Опыт работы от 2-х лет - Знание и применение html (css), в том числе при создании почтовых рассылок - Размещение счетчиков на код сайта - Обязательно опыт работы с CMS 1C Bitrix. - Владение минимальными навыками программирования - Навыки быстрого поиска и обработки информации - Знание основ SEO оптимизации и продвижения сайтов - Хорошее владение графическими редакторами - Знания и умение пользоваться данными аналитики, метрики. - Быстрообучаемость и желание обучаться."
9,"Создание фото-контента для сайта и смм - от ИДЕИ до воплощения (постановка кадров, поиск идей, работа во время самой съемки)- нестандартный подход к стандартным вещам - фантазия - любовь к детям - любовь к актерам"
9,"- написание продающих текстов для сайтов, корректура; - управление группой авторов; - редактура готовых текстов.- высшее образование/незаконченное высшее образование; - опыт работы от года; - продвинутый пользователь ПК; - понимание SEO-требований к текстам; - личные качества: аналитический склад ума, усидчивость, внимание к деталям, грамотная письменная речь, ответственность, дисциплинированность, готовность работать в режиме многозадачности и выполнять разовые поручения."
9,"- Работа по формированию и поддержанию благоприятного образа компании на рынке;  - Продвинутый копирайтинг: написание пресс-релизов, анонсов, текстов для презентаций, текстов для буклетов, текстов для сайтов, соц.сетей и других информационных материалов;  - Составление контент-плана, проведение конкурсов.  - SMM-продвижение компании в социальных сетях.  - Разработка и развитие программ лояльности с партнерами.  - Создание (поиск) информационных поводов (идея, бюджетирование, презентация, реализация);  - Разработка и организация Events.  - Поиск источников бесплатного и платного размещения PR материалов;  - Подбор СМИ для проведения рекламных компаний в регионах, работа с поступающими предложениями о сотрудничестве в области PR.Высшее образование;  • Опыт работы от 5 лет;  • Умение писать на темы оптовой и розничной торговли, обзор товаров и производителей (обзоры, пресс-релизы, экспертные статьи);  • Опыт работы PR-менеджером в компании или PR-Агентстве  • Высшее гуманитарное образование (специализация в области PR, журналистики или лингвистики);  • Наличие базы контактов в СМИ;  • Портфолио реализованных проектов;  • Грамотная устная и письменная речь;  • Коммуникабельность и инициативность;  • Способность работать в условиях ограниченного времени и многозадачности, ответственность, гибкость и стрессоустойчивость."
9,"• Адаптация и дизайн макетов полиграфии и рекламных материалов в рамках брендбука; • Привлечение подрядных организаций для производства полиграфической и рекламной продукции, контроль сроков и качества выполнения; • Контроль первичной документации; • Формирование и пополнение базы подрядных организаций; • Наполнение контентом web-сайта Компании; • Сбор потребностей и фотоотчетов.• Коммуникативные навыки, грамотность, опыт копирайтинга; • Приветствуется образование в сфере дизайна, рекламы, маркетинга; • Опыт в создании макетов, работа в Photoshop, CorelDraw, illustrator; • Минимальный опыт работы в данной должности от 1 года; • Способность расставлять приоритеты в работе; • Ответственность, пунктуальность, исполнительность, аккуратность, внимание к деталям."
9,"Создание описаний товаров и производителей для интернет-сайта винного бутика. Написание статей, подбор фотографий для статей и карточек товара. Поддержка групп в социальных сетях.Хороший письменный слог. Умение писать тематические статьи. Знание компьютера: Word, Excel, интернет – уверенный пользователь (обязательно). Специальное образование, связанное с алкоголем – обязательно! Гражданство - РФ."
9,"—Написание ярких, ёмких и содержательных текстов различных жанров: анонсов, новостей, пострелизов, интервью (бизнес-семинары, развивающие тренинги, развлекательные поездки, экскурсии, семейно-досуговые и спортивные мероприятия, образовательные и познавательные мероприятия в сфере IT и медицины) —Формирование контента для запуска нового сайта —Участие в проводимых компанией мероприятиях, связанных с подготовкой текстовых материалов, для более полного «погружения» в тематику. —Ведение сайта и соцсетей: размещение статей, анонсов и других текстовых материалов на веб-ресурсах компании. —Подготовка и проведение интервью, обработка информации, написание материала. —Рерайтинг.— высшее образование (желательно по специальности ""Журналистика"") —Умение создавать легко читаемый, структурированный и содержательный контент —Опыт написания продающих текстов —Грамотная устная и письменная речь —Ведение деловой переписки —Креативное мышление —Умение и желание работать в команде —Внимание к деталям —Ответственность, соблюдение дедлайнов —Умение работать в условиях ограниченных сроков"
9,"- Следить за актуальностью товарной базы сайта - Обработка фотографий - Написание обзоров и характеристик товаров - Анализ и мониторинг рынка - Наполнение сайта - Поиск и администрирование работников на биржах Free-lance и т.п. - Фотографирование продукцииОбразование не ниже среднего. Компьютерные навыки: MS Office (продвинутый пользователь), Adobe Photoshop, умение фотографировать. Опыт работы с сервисом Free-lance."
9,"– Поддержание активности в Телеграмм и социальных сетях проекта (отсутствие звонков!) – Написание и рерайтинг новостей, статей и интервью на английском – Работа c Medium, Facebook и другими платформами – взаимодействие с главным редактором, PR менеджерами и маркетологами компании для выстраивания стратегии внешних коммуникаций– Владение английским языком (письменный и устный) на уровне advanced, способность грамотно и вежливо писать на английском – Владение грамотным русским языком – Основы маркетинга, PR и копирайтинга – Опыт работы комьюнити менеджером/копирайтером/SMM будет являться огромным преимуществом – Умение вести деловую переписку  Будем рады вас видеть, если у вас есть:  – Собственный блог или авторские статьи на английском языке (Медиум, Реддит, Фейсбук) – Интерес к криптовалютам и блокчейн-технологиям – Есть опыт ведения соцсетей и публичных аккаунтов - Есть собственный блог и/или канал с интересным контентом"
9,"Уважаемые соискатели, Просьба обратить внимание, что офис находится в г. Химки (напротив мебельного центра Гранд)  Должностные обязанности: • Составление, публикация и редактирование контента для сайта компании • Создание уникального контента статьи, интервью; • Контроль за корректным функционированием ресурса; • SMM- деятельность в соцсетях (Вконтакте, Instagram) и на форумах. Ведет аккаунты компании в социальных сетях и.п.р. • Создание слоганов (sloganeering) и названий (naming), написание сценариев для видео- рекламы; • Разработка визуального и информационного контента изданий, рекламных текстов; Требования: • Высшее профильное образование; • Знание программ автоматических/полуавтоматических рассылок; • Навыки работы с текстами: грамотного написания, корректуры и редактирования; • Понимание специфики функционирования сайтов и поисковых систем; • Понимание функции различных элементов веб-страницы; • Умение работать с графическими редакторами (Photoshop, Corel Draw и др.) и размещать изображения на сайтах; • Знание систем статистики посещаемости сайтов.Контент-менеджер  Требования: • Обязательно наличие графического и текстового портфолио реализованных проектов. • Умение быстро писать тексты в разных стилях по одной тематике понятным, легким и интересным языком; • Творческий склад ума, ответственность и умение убеждать • Успешный опыт сопровождения корпоративных аккаунтов • Высокий уровень эрудиции, знание рекламного рынка • Владение программами: Adobe Photoshop, Adobe Illusrator"
9,"В нашу дружный, молодой, девичий коллектив требуется Контент -менеджер.  Мы продаем материалы для lash, brow и nail мастеров.  Чем предстоит заниматься:  Создавать карточки товара и размещать позиций для сайта; Вести соц.сети (instagram, VK); Осуществлять Фото и видеосъемку, прямые эфиры для инстаграмма; Редактировать фотографии согласно требованиям; Работать с отраслевыми сайтами и сайтами конкурентов; Участвовать в разработке контент-плана, создании контента для сайта и соц.сетей; Продвигать аккаунты; Писать анонсы, новости, релизы; Работать с отзывами.Что должен уметь и чем должен обладать наш коллега:  Чувством стиля и вкуса. Навыками владения photoshop и предметной фотосъемки; Быстрой обучаемостью; Креативным и нестандартным подходом в решении задач; Навыками продвижения в соц.сетях; Инициативностью и активной жизненной позицией; Самоорганизованностью."
9,"Разработка текстовых, фото-, видеоматериалов с дальнейшем размещением на корпоративных сайтах компании.  Создание и ведение контента для нового сайта компании.  Подготовка и курирование карточек товара.  Создание презентационных материалов.  Участие в разработке, организации и проведении конкурсов, промо-активностей, спецпроектов.  Ведение и обеспечение сохранности архива всех материалов в соответствии с требованиями компании.  Согласование всех проектов и макетов с непосредственным руководителем.  Ведение отчетности в соответствии с правилами, установленными в компании.Опыт работы от 3-ех лет в сфере рекламы и PR в должности: PR-менеджера, контент-менеджера.  Знание программ: MS Office обязательно.  Навыки работы в Adobe Illustrator, Adobe Photoshop, Adobe - Premiere, After Effects, любом 3D пакете приветствуются.  Навыки фотосъемки, умение обращаться с фото-, видео- камерой – приветствуются.  Профессиональные качества:  - Умение писать статьи, пресс-релизы  - Опыт работы с корпоративными сайтами  - Общее понимание развития веб-ресурса  - Творческий подход, умение создавать эффективные информационные поводы  - Умение планировать рабочее время и расставлять приоритет в условиях многозадачности  Личностные качества:  - Инициативность  - Внимательность  - Нацеленность на результат  - Умение работать в коллективе  - Стрессоустойчивость"
9,"Наполнять контентом сайт интернет-магазина, Выполнять функцию копирайтера, Формировать и контролировать бюджет на контент интернет-магазина, Управлять развитием контента интернет-магазина Контролировать работу вверенных модулей (прим. виртуальная примерочная), поддерживать взаимоотношения с партнерами Участвовать в процессе доработок интернет-магазина в части юзабилити и расширения функционала (составление ТЗ, тестирование, приемка работ) Отвечать на обращения клиентов в части потребительских свойств товара, а также находящихся в зоне ответственности контент-менеджераОпыт работы в контенте e-commerce от 3 лет, Опыт работы с сегментом «одежда» (fashion) в контенте, Опыт постановки и приёмки задач по контенту, Уверенный пользователь MS Office и других пакетов/приложений, включая графические Способность сделать часть задач своими руками, Способность выдвинуть рациональное предложение и взять на себя ответственность за реализацию."
9,"Подготовка материалов для рассылок, включая написание и редактирование текстов, поиск и обработку изображений. Подготовка писем в сервисе рассылок UniSender – как по готовым шаблонам, так и разработка новых. Тестирование и отправка писем, контроль доставляемости. Поддержание актуальности подписных баз. Работа с аналитикой (Yandex.Metrica), подготовка отчётов. Настройка цепочек писем – приветственной, реактивационной и др. Привлечение новых подписчиков: создание и тестирование форм подписки, подписных страниц. Проведение партнёрских рассылок, анализ их эффективности. Развитие системы рассылок. Подготовка писем для различных мероприятий, проектов и сервисов.Высшее образование. Опыт работы в Email-маркетинге от 2-х лет. Желателен опыт рассылок в сервисе Юнисендер (пришлите, пожалуйста, примеры рассылок и текстов). Грамотный русский язык, опыт написания и редактирования текстов для рассылок. Базовые знания HTML. Навыки обработки изображений в графическом редакторе. Английский как преимущество – для чтения статей на англ.яз."
9,"- формирование и воплощение медиапланов; - реализация рекламных кампаний в СМИ и Интернете, социальных сетях; - подготовка конференций/выставок; - написание текстовых материалов: пресс-релизы, новости, описания продуктов, разделы продуктов на сайт, каталоги, акции и пр.; - написание корпоративных презентационных материалов; - работа с корпоративными web-сайтами (включая создание их с нуля силами сторонних подрядчиков) - работа с корпоративными каналами/группами в соц-сетях, видео-блогах/видео-хостингах; - работа со СМИ: рассылки, новости, тесты/обзоры, составление тематического плана статей, контроль результата; - работа с подрядчиками: программисты, дизайнеры, типографии и пр.; - работа с партнерами: контакты с коллегами из маркетинга и закупок для реализации акций и пр. совместных мероприятий; - работа с вендорами: получение материалов, внесение предложений об участии в мероприятиях, ведение отчетов по итогам мероприятий проведенных при финансировании вендора, получение компенсаций по итогам отчетом; - организация сопутствующих организационно-маркетинговых процессов.- наличие интереса к маркетингу и продвижению, человек должен этим «гореть»; - высокая степень самоорганизации и ответственности; - способность связно, грамотно и увлекательно излагать свои мысли в письменном виде; - наличие чувства вкуса и стиля; - отличные коммуникативные способности с задатками продавца: умение увлечь и продать идею; - интерес и желательно опыт в технологиях продвижения товара в интернет и социальных сетях; - английский язык на уровне уверенного письменного. Желательно: - наличие навыков владения графическими пакетами; - наличие опыта работа с CMS веб-сайтов, знание основ HTML и пр.; - наличие опыта проведения рекламных информационных компаний в социальных сетях; - наличие опыта работы в маркетинге; - наличие портфолио программ продвижения, даже если только участвовал в них."
